"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.482896474E0,3.207981586E-2,-7.445588708E-3,-3.414154053E-4,3.293429734E-2
1.487872151E0,3.691172600E-2,-2.818688750E-3,-9.872436523E-3,3.831299421E-2
1.492847828E0,8.515119553E-3,-1.247583330E-2,-1.933097839E-2,2.453243574E-2
1.497823505E0,8.846044540E-3,-3.154951334E-2,-2.396202087E-2,4.059313662E-2
1.502799130E0,-5.071282387E-3,-1.717355847E-2,-1.430988312E-2,2.292208041E-2
1.507774755E0,1.436805725E-2,1.132202148E-2,-1.423549652E-2,2.317927093E-2
1.512750380E0,1.449918747E-2,1.583154500E-2,-2.364063263E-2,3.193342708E-2
1.517726005E0,-3.295695782E-2,-3.663340211E-2,-1.396179199E-2,5.121619719E-2
1.522701630E0,-1.833951473E-2,-4.106765985E-2,5.137443542E-3,4.526901603E-2
1.527677255E0,-2.753520012E-2,-3.121946752E-2,-4.420280457E-3,4.186145336E-2
1.532652880E0,-2.710735798E-2,-2.619577944E-2,-9.155273438E-3,3.879235426E-2
1.537628505E0,1.705527306E-3,-1.651665568E-2,-4.341125488E-3,1.716257874E-2
1.542604130E0,-4.094910622E-2,-1.161551476E-2,-9.064674377E-3,4.351916594E-2
1.547579755E0,-3.576457500E-2,-2.000659704E-3,-9.000778198E-3,3.693401512E-2
1.552555380E0,-1.637661457E-2,-6.717488170E-3,-8.936882019E-3,1.982891859E-2
1.557531005E0,-2.089262009E-2,2.901688218E-3,-8.875846863E-3,2.288453683E-2
1.562506630E0,-2.532100677E-2,-1.849949360E-3,-8.819580078E-3,2.687676858E-2
1.567482255E0,-3.445982933E-2,-1.768350601E-3,5.480766296E-3,3.493774035E-2
1.572457880E0,-1.503264904E-2,-6.378695369E-3,6.666183472E-4,1.634358198E-2
1.577433505E0,-1.481258869E-2,-1.089942455E-2,6.456375122E-4,1.840182293E-2
1.582409130E0,-2.403891087E-2,-5.942746997E-3,6.208419800E-4,2.477036379E-2
1.587384755E0,-1.894164085E-2,-9.822249413E-4,5.342483521E-3,1.970514284E-2
1.592360380E0,-4.392266273E-3,-1.034763455E-2,5.277633667E-3,1.241849270E-2
1.597336005E0,-4.214513302E-2,-1.484136283E-2,9.954452515E-3,4.577738976E-2
1.602311630E0,-1.320564747E-2,-1.460638642E-2,5.108833313E-3,2.034295522E-2
1.607287255E0,-8.248686790E-3,-9.630918503E-3,1.454925537E-2,1.929964396E-2
1.612262880E0,6.060481071E-3,-2.853573859E-2,4.931449890E-3,2.958609480E-2
1.617238505E0,1.361250877E-3,-2.835229039E-2,9.628295898E-3,2.997347922E-2
1.622214130E0,-3.168737888E-2,-3.771857917E-2,-2.846145630E-2,5.689319546E-2
1.627189755E0,-1.217603683E-2,-3.750981390E-2,-5.199432373E-2,6.525834592E-2
1.632165380E0,-2.376675606E-3,-3.724554181E-2,-6.582927704E-2,7.567280018E-2
1.637141005E0,-1.170289516E-2,-3.688712418E-2,-6.055068970E-2,7.186100270E-2
1.642116630E0,-3.049957752E-2,-2.708587050E-2,-1.257228851E-2,4.268408425E-2
1.647092255E0,-2.549839020E-2,-7.926523685E-3,5.876159668E-2,6.454396118E-2
1.652067932E0,-2.528727055E-2,6.222292781E-3,8.676624298E-2,9.058997682E-2
1.657043609E0,-1.078248024E-2,2.965383232E-2,7.654666901E-2,8.279495267E-2
1.662019286E0,-1.059281826E-2,4.334191978E-2,7.115554810E-2,8.398715279E-2
1.666994964E0,-1.505219936E-2,4.272763431E-2,4.205322266E-2,6.181175435E-2
1.671970641E0,-2.427530289E-2,4.217568040E-2,3.219223022E-2,5.834739098E-2
1.676946318E0,-3.868341446E-4,1.783461869E-2,8.193969727E-3,1.963070055E-2
1.681921995E0,-1.979231834E-2,-6.303593516E-3,-3.455638885E-2,4.031891823E-2
1.686897672E0,-1.201629639E-3,-3.024064004E-2,-9.117794037E-2,9.606954270E-2
1.691873349E0,-6.609559059E-3,-3.958514333E-2,-9.508514404E-2,1.032078217E-1
1.696849026E0,-2.269268036E-3,-4.400691390E-2,-5.624961853E-2,7.145472436E-2
1.701824703E0,2.123355865E-2,-4.828947783E-2,5.977630615E-3,5.308926209E-2
1.706800380E0,1.615309715E-2,-3.359957039E-2,5.342960358E-2,6.515041225E-2
1.711776057E0,-2.238035202E-2,-3.802607954E-2,-4.668712616E-2,6.423823340E-2
1.716751734E0,-3.736209869E-2,-2.786308527E-2,-2.741260529E-1,2.780600129E-1
1.721727411E0,-3.797578812E-2,-4.539383948E-2,-4.949426651E-1,4.984686579E-1
1.726703089E0,-1.438224316E-2,-2.845929563E-2,-3.436145782E-1,3.450909428E-1
1.731678766E0,1.917648315E-2,-1.811549067E-3,6.753540039E-2,7.022855204E-2
1.736654443E0,1.497900486E-2,2.869795263E-2,3.707456589E-1,3.721562664E-1
1.741630120E0,2.970850468E-2,6.237226725E-2,5.527601242E-1,5.570607237E-1
1.746605797E0,2.480971813E-2,7.549275458E-2,5.481567383E-1,5.538867103E-1
1.751581474E0,2.403461933E-2,7.343879342E-2,3.727436066E-1,3.806687741E-1
1.756557151E0,3.704905510E-2,2.810761333E-2,2.131052017E-1,2.181203737E-1
1.761532828E0,3.535199165E-2,6.173148751E-3,6.910324097E-2,7.786609655E-2
1.766508505E0,5.710411072E-2,-2.094192803E-2,-1.971073151E-1,2.062783010E-1
1.771484182E0,4.977452755E-2,-3.363606334E-2,-4.373073578E-1,4.414143332E-1
1.776459859E0,5.180025101E-2,-4.561470449E-2,-4.428167343E-1,4.481636168E-1
1.781435536E0,7.311117649E-2,-2.348519862E-2,-2.916336060E-1,3.015741348E-1
1.786411214E0,7.606720924E-2,-5.712971091E-3,-7.059574127E-2,1.039356390E-1
1.791386891E0,9.441959858E-2,1.687052846E-2,6.772994995E-2,1.174181479E-1
1.796362568E0,7.575535774E-2,2.982607484E-2,9.555149078E-2,1.255330887E-1
1.801338245E0,5.816650391E-2,3.333613276E-2,6.604576111E-2,9.410994891E-2
1.806313922E0,3.643643856E-2,3.252887726E-2,-1.076412201E-2,5.001607975E-2
1.811289599E0,-3.952860832E-3,2.279417217E-2,-8.221817017E-2,8.541092962E-2
1.816265276E0,-6.325435638E-2,9.051233530E-3,-1.578102112E-1,1.702559872E-1
1.821240953E0,-8.928298950E-2,5.533680320E-3,-1.947460175E-1,2.143083880E-1
1.826216630E0,-9.191393852E-2,-1.639209688E-2,-1.885843277E-1,2.104303248E-1
1.831192307E0,-1.141271591E-1,-1.405304670E-2,-1.016855240E-1,1.535006266E-1
1.836167984E0,-1.129217148E-1,7.299438119E-3,-1.205444336E-3,1.131638130E-1
1.841143661E0,-1.026884317E-1,4.623129964E-3,8.424949646E-2,1.329069787E-1
1.846119339E0,-1.070393324E-1,1.589582860E-2,1.310415268E-1,1.699469852E-1
1.851095016E0,-1.115062237E-1,-1.678049564E-3,1.584749222E-1,1.937801711E-1
1.856070693E0,-1.444780827E-1,-3.159195185E-4,1.666965485E-1,2.205940966E-1
1.861046370E0,-1.392409801E-1,-4.008397460E-3,1.653661728E-1,2.162176887E-1
1.866022047E0,-1.389521360E-1,-2.210810781E-2,1.450767517E-1,2.020983138E-1
1.870997724E0,-1.055299044E-1,-3.070743382E-2,1.249713898E-1,1.664252249E-1
1.875973401E0,-1.057281494E-1,-3.464008868E-2,9.555244446E-2,1.466582659E-1
1.880949078E0,-8.708572388E-2,-2.444197237E-2,9.489154816E-2,1.310943905E-1
1.885924755E0,-2.591323853E-2,-1.923093200E-2,7.999992371E-2,8.626304231E-2
1.890900432E0,1.612067223E-3,-9.468376637E-3,9.371566772E-2,9.420655653E-2
1.895876109E0,2.911281586E-2,-1.893480122E-2,8.355426788E-2,9.048424408E-2
1.900851786E0,3.759765625E-2,-9.442836046E-3,7.820415497E-2,8.728482550E-2
1.905827464E0,5.576360226E-2,-9.623363614E-3,5.862522125E-2,8.148070343E-2
1.910803141E0,5.498909950E-2,-2.884763479E-2,4.393482208E-2,7.606744171E-2
1.915778818E0,6.392407417E-2,-2.897498012E-2,1.035022736E-2,7.094338544E-2
1.920754495E0,7.288575172E-2,-1.490092278E-2,-1.821613312E-2,7.659110790E-2
1.925730172E0,6.747603416E-2,-3.413240612E-2,-5.128860474E-2,9.137044002E-2
1.930705849E0,6.216263771E-2,-2.466140687E-2,-6.035041809E-2,9.008080528E-2
1.935681526E0,3.795182705E-2,-2.941851318E-2,-6.459712982E-2,8.048962216E-2
1.940657203E0,5.193078518E-2,-1.978802681E-2,-4.506778717E-2,7.155052687E-2
1.945632880E0,1.820600033E-2,-1.498630643E-2,-2.569007874E-2,3.487159265E-2
1.950608557E0,2.275133133E-2,-2.927586436E-2,-3.021430969E-2,4.782890153E-2
1.955584234E0,-1.233339310E-3,-1.494927704E-2,-2.045536041E-2,2.536579941E-2
1.960559911E0,-1.327991486E-3,-1.018178463E-2,-2.026939392E-2,2.272180956E-2
1.965535589E0,2.247416973E-2,8.842661977E-3,-5.859375000E-3,2.485182592E-2
1.970511266E0,1.294207573E-2,8.759707212E-3,-5.828857422E-3,1.667948960E-2
1.975486943E0,2.733302116E-2,-8.134841919E-4,-1.530742645E-2,3.133804568E-2
1.980462620E0,2.725493908E-2,-7.526129484E-4,-1.519870758E-2,3.121536229E-2
1.985438297E0,3.657090664E-2,-5.383476615E-3,-1.508045197E-2,3.992283888E-2
1.990413974E0,3.135895729E-2,-5.227252841E-3,-1.968765259E-2,3.739401074E-2
1.995389651E0,1.168894768E-2,-5.174726248E-3,-3.372001648E-2,3.606173597E-2
2.000365328E0,-3.631711006E-3,-1.952169836E-2,-9.030056000E-2,9.245797514E-2
2.005341005E0,9.359121323E-3,-1.485748589E-2,-1.796102524E-1,1.804665642E-1
2.010316682E0,-1.349329948E-3,-2.885560691E-2,-1.542387009E-1,1.569205008E-1
2.015292359E0,2.137458324E-2,-2.333979309E-2,-7.211875916E-2,7.875743884E-2
2.020268036E0,3.471934795E-2,-1.296798885E-2,9.000110626E-2,9.733345255E-2
2.025243714E0,2.936947346E-2,1.855149865E-3,1.557569504E-1,1.585125709E-1
2.030219391E0,2.901840210E-2,2.088777721E-2,1.354761124E-1,1.401147527E-1
2.035195068E0,4.281222820E-2,3.940959275E-2,6.790065765E-2,8.942316363E-2
2.040170745E0,3.264880180E-2,3.856606781E-2,2.464771271E-2,5.622095328E-2
2.045146422E0,2.752447128E-2,1.867826283E-2,5.474090576E-3,3.371112115E-2
2.050122099E0,2.739489079E-2,1.816104352E-2,-1.831817627E-2,3.762790354E-2
2.055097776E0,1.317441463E-2,3.504991531E-3,-5.142974854E-2,5.320591321E-2
2.060073453E0,-2.467000484E-2,-1.480698586E-3,-7.951736450E-2,8.326951942E-2
2.065049130E0,-2.436351776E-2,-6.430938840E-3,-1.073522568E-1,1.102698735E-1
2.070024807E0,-3.371012211E-2,-1.842930913E-3,-9.220123291E-2,9.818775930E-2
2.075000484E0,-3.817915916E-2,7.506549358E-3,-5.818939209E-2,7.000001307E-2
2.079976161E0,-3.760778904E-2,-6.958246231E-3,-7.486343384E-4,3.825341083E-2
2.084951839E0,-6.042671204E-2,1.189194620E-2,7.041740417E-2,9.354900706E-2
2.089927516E0,-6.865656376E-2,2.098569274E-2,8.874034882E-2,1.141445249E-1
2.094903193E0,-6.727063656E-2,2.990736067E-2,1.021585464E-1,1.259212348E-1
2.099878870E0,-8.019530773E-2,2.926984429E-2,9.647750854E-2,1.288251560E-1
2.104854547E0,-7.417297363E-2,3.334097564E-2,9.086322784E-2,1.219400543E-1
2.109830224E0,-7.774901390E-2,3.257842362E-2,9.480094910E-2,1.268600914E-1
2.114805901E0,-5.765497684E-2,4.596526921E-2,9.397125244E-2,1.194466350E-1
2.119781578E0,-8.056759834E-2,3.080065548E-2,5.992031097E-2,1.050250539E-1
2.124757255E0,-6.540358067E-2,3.935128450E-2,5.940914154E-2,9.672434055E-2
2.129732932E0,-6.951475143E-2,2.884261310E-2,3.517723083E-2,8.307607698E-2
2.134708609E0,-6.429827213E-2,3.260973096E-2,1.117324829E-2,7.295549212E-2
2.139684286E0,-4.503321648E-2,2.679724991E-2,2.062797546E-2,5.631692961E-2
2.144659964E0,-3.537464142E-2,1.633591950E-2,-2.698516846E-2,4.739648550E-2
2.149635641E0,-6.547808647E-3,2.041815221E-2,-8.848190308E-2,9.104296738E-2
2.154611318E0,-1.447677612E-3,1.532785594E-2,-1.400089264E-1,1.408528963E-1
2.159586995E0,1.790785789E-2,2.002690732E-2,-1.151428223E-1,1.182355188E-1
2.164562672E0,-1.090764999E-3,1.524101198E-2,-4.772377014E-2,5.011024297E-2
2.169538349E0,1.769983768E-2,1.038655639E-2,1.442909241E-2,2.508711851E-2
2.174514026E0,2.198600769E-2,-8.826524019E-3,4.758930206E-2,5.316045270E-2
2.179489703E0,2.639007568E-2,-1.373638213E-2,5.196571350E-2,5.987954299E-2
2.184465380E0,2.631735802E-2,-9.063199162E-3,2.777767181E-2,3.932358025E-2
2.189441057E0,2.650129795E-2,-9.228661656E-3,1.800727844E-2,3.334290128E-2
2.194416734E0,1.243817806E-2,-1.414124668E-2,3.570556641E-3,1.916851600E-2
2.199392411E0,1.263523102E-2,-2.376139164E-2,-1.548290253E-2,3.104791565E-2
2.204368089E0,-1.618385315E-3,-2.855893970E-2,-2.960491180E-2,4.116652779E-2
2.209343766E0,3.137230873E-3,-3.336162865E-2,-3.884696960E-2,5.130231507E-2
2.214319443E0,7.700800896E-3,-3.327944875E-2,-2.900218964E-2,4.481016678E-2
2.219295120E0,1.697361469E-2,-4.728382826E-2,-3.348922729E-2,6.037708469E-2
2.224270797E0,2.617049217E-2,-2.778446674E-2,-3.794288635E-2,5.381945631E-2
2.229246474E0,6.748557091E-3,-2.739039063E-2,-5.659961700E-2,6.323996495E-2
2.234222151E0,6.381273270E-3,-2.685213089E-2,-5.135059357E-2,5.829786481E-2
2.239197828E0,1.071572304E-2,-2.152472734E-2,-1.764869690E-2,2.982644983E-2
2.244173505E0,2.451097965E-2,-6.744742393E-3,2.052021027E-2,3.267045612E-2
2.249149182E0,-4.493951797E-3,-1.588159800E-2,5.836677551E-2,6.065559530E-2
2.254124859E0,1.892507076E-2,-1.549649239E-2,5.316829681E-2,5.852492944E-2
2.259100536E0,8.859515190E-3,-2.466885746E-2,4.327201843E-2,5.059161113E-2
2.264076214E0,1.307225227E-2,-3.861567378E-2,3.821563721E-2,5.587923557E-2
2.269051891E0,1.719856262E-2,-6.199444830E-2,1.421451569E-2,6.588743911E-2
2.274027568E0,1.654183865E-2,-6.143592298E-2,4.658699036E-3,6.379426726E-2
2.279003245E0,1.119327545E-2,-6.088204682E-2,9.422302246E-3,6.261543595E-2
2.283978922E0,5.889296532E-3,-4.624088109E-2,9.401321411E-3,4.755299929E-2
2.288954599E0,1.967716217E-2,-4.123090208E-2,-9.618759155E-3,4.668724156E-2
2.293930276E0,1.440620422E-2,-2.681078017E-2,-2.373790741E-2,3.859850906E-2
2.298905953E0,1.872611046E-2,-3.619606793E-2,-2.824878693E-2,4.958645490E-2
2.303881630E0,2.780973911E-2,-2.650912106E-2,-1.848316193E-2,4.263498990E-2
2.308857307E0,3.697001934E-2,-2.164529264E-2,-3.255939484E-2,5.380906258E-2
2.313832984E0,3.180849552E-2,-2.621661127E-2,-3.227615356E-2,5.235304368E-2
2.318808661E0,4.578626156E-2,-2.120167017E-2,-2.251148224E-2,5.525087690E-2
2.323784339E0,3.120779991E-2,-2.102820575E-2,-2.707767487E-2,4.636068042E-2
2.328760016E0,1.680076122E-2,-1.856073737E-3,-1.736736298E-2,2.423501360E-2
2.333735693E0,7.314682007E-3,-6.592318416E-3,-7.743835449E-3,1.252717935E-2
2.338711370E0,7.352232933E-3,2.911329269E-3,-1.243782043E-2,1.473874297E-2
2.343687047E0,-1.160323620E-2,7.581159472E-3,-1.234436035E-2,1.856050381E-2
2.348662724E0,-1.140809059E-2,-2.027317882E-3,-1.700019836E-2,2.057331507E-2
2.353638401E0,-1.596307755E-2,2.638623118E-3,2.125740051E-3,1.631872996E-2
2.358614078E0,-2.992582321E-2,2.568349242E-3,-2.657890320E-3,3.015320371E-2
2.363589755E0,-2.467596531E-2,-6.947159767E-3,1.157951355E-2,2.812919172E-2
2.368565432E0,-2.421832085E-2,2.559453249E-3,2.095031738E-2,3.212465819E-2
2.373541057E0,-2.851414680E-2,2.495929599E-3,3.499221802E-2,4.520775989E-2
2.378516682E0,-3.277170658E-2,7.118046284E-3,2.992439270E-2,4.494575190E-2
2.383492307E0,-4.169356823E-2,1.171384752E-2,2.964115143E-2,5.248014590E-2
2.388467932E0,-4.109406471E-2,1.151674986E-2,8.754730225E-4,4.268634600E-2
2.393443557E0,-2.630650997E-2,2.557286620E-2,8.468627930E-4,3.669769924E-2
2.398419182E0,-3.538346291E-2,1.581448317E-2,8.172988892E-4,3.876538794E-2
2.403394807E0,-3.488779068E-2,2.033171058E-2,-3.959655762E-3,4.057357844E-2
2.408370432E0,-2.975010872E-2,2.961097658E-2,5.559921265E-3,4.234137016E-2
2.413346057E0,-1.526057720E-2,2.936711907E-2,1.026248932E-2,3.465013111E-2
2.418321682E0,-1.993703842E-2,1.477742195E-2,-8.808135986E-3,2.633326717E-2
2.423297307E0,-1.507747173E-2,5.006611347E-3,-1.822090149E-2,2.417431617E-2
2.428272932E0,-1.015603542E-2,6.572902203E-5,-2.756786346E-2,2.937918433E-2
2.433248557E0,-4.259347916E-4,-9.576410055E-3,-3.684902191E-2,3.807544439E-2
2.438224182E0,-4.765272141E-3,-2.014487982E-4,-4.133415222E-2,4.160841910E-2
2.443199807E0,-4.319906235E-3,-9.898632765E-3,-4.578208923E-2,4.703875227E-2
2.448175432E0,-1.817500591E-2,-5.721598864E-4,-2.644252777E-2,3.209151729E-2
2.453151057E0,-2.251875401E-2,-8.776485920E-4,2.245903015E-3,2.264748616E-2
2.458126682E0,-2.223134041E-2,1.296253502E-2,5.445861816E-2,6.023288888E-2
2.463102307E0,-3.139340878E-2,2.189372480E-2,5.874633789E-2,7.011428896E-2
2.468077932E0,-1.668548584E-2,2.605317533E-2,6.299114227E-2,7.017875310E-2
2.473053557E0,-3.523838520E-2,2.548667789E-2,3.869628906E-2,5.821269044E-2
2.478029182E0,-2.514696121E-2,2.023363113E-2,1.935100555E-2,3.763284341E-2
2.483004807E0,-1.534569263E-2,1.518398523E-2,-4.560470581E-3,2.206448689E-2
2.487980432E0,-2.012753487E-2,6.794184446E-4,-2.824211121E-2,3.468711742E-2
2.492956057E0,-1.103353500E-2,5.289748311E-3,-6.117534637E-2,6.238704462E-2
2.497931682E0,7.380604744E-3,-1.858422160E-2,-7.008075714E-2,7.287769988E-2
2.502907307E0,1.139581203E-2,-8.968546987E-3,-5.042266846E-2,5.246660711E-2
2.507882932E0,1.389265060E-3,-4.085153341E-3,2.278327942E-3,4.879478808E-3
2.512858557E0,-8.225560188E-3,7.514357567E-4,7.349777222E-2,7.396044224E-2
2.517834234E0,-1.301050186E-2,-1.355469227E-2,6.815052032E-2,7.069297180E-2
2.522809911E0,-3.225827217E-2,-3.993034363E-3,-4.158878326E-2,5.278415804E-2
2.527785589E0,-5.650484562E-2,-3.218588233E-2,-3.023242950E-1,3.092389173E-1
2.532761266E0,-6.165766716E-2,-2.118359506E-2,-4.754276276E-1,4.798769026E-1
2.537736943E0,-1.902747154E-2,-1.414640248E-2,-1.770362854E-1,1.786169413E-1
2.542712620E0,-8.833408356E-5,6.884917617E-3,2.375364304E-1,2.376362044E-1
2.547688297E0,9.350657463E-3,3.151190281E-2,4.682168961E-1,4.693692540E-1
2.552663974E0,2.325344086E-2,4.991228878E-2,5.403308868E-1,5.431292906E-1
2.557639651E0,1.763677597E-2,6.248915195E-2,4.219751358E-1,4.269414072E-1
2.562615328E0,3.539943695E-2,3.651182353E-2,2.001981735E-1,2.065563896E-1
2.567591005E0,4.780435562E-2,8.951723576E-4,9.429836273E-2,1.057271912E-1
2.572566682E0,6.444323063E-2,-3.028480709E-2,-6.288719177E-2,9.499946528E-2
2.577542359E0,7.098424435E-2,-5.685977638E-2,-3.041696548E-1,3.174759456E-1
2.582518036E0,7.226336002E-2,-6.876808405E-2,-4.674139023E-1,4.779401622E-1
2.587493714E0,1.018705368E-1,-6.086519361E-2,-4.061155319E-1,4.230981013E-1
2.592469391E0,1.221430302E-1,-3.341308236E-2,-2.029371262E-1,2.392045799E-1
2.597445068E0,1.289209127E-1,-5.825042725E-3,-6.320953369E-3,1.292071489E-1
2.602420745E0,1.367676258E-1,7.287681103E-3,8.880233765E-2,1.632309681E-1
2.607396422E0,1.267313957E-1,2.034226060E-2,9.751605988E-2,1.611956456E-1
2.612372099E0,8.931100368E-2,2.879524231E-2,3.479862213E-2,1.000827930E-1
2.617347776E0,6.221127510E-2,1.869532466E-2,-3.221988678E-2,7.251123374E-2
2.622323453E0,2.200007439E-3,4.442602396E-3,-1.129512787E-1,1.130600199E-1
2.627299130E0,-3.867399693E-2,-1.858069003E-2,-1.882333755E-1,1.930614507E-1
2.632274807E0,-4.652941227E-2,-1.711331308E-2,-2.153491974E-1,2.209821905E-1
2.637250484E0,-9.291863441E-2,-2.480971813E-2,-1.756954193E-1,2.002954695E-1
2.642226161E0,-9.189248085E-2,-1.336447895E-2,-7.933712006E-2,1.221360551E-1
2.647201839E0,-8.173310757E-2,-2.078145742E-3,1.151466370E-2,8.256637961E-2
2.652177516E0,-7.175803185E-2,8.999571204E-3,7.313346863E-2,1.028528641E-1
2.657153193E0,-8.560764790E-2,-3.916963935E-3,9.625530243E-2,1.288762788E-1
2.662128870E0,-8.979225159E-2,-7.286012173E-3,1.334247589E-1,1.609903746E-1
2.667104547E0,-9.853577614E-2,-1.548373699E-2,1.465263367E-1,1.772540906E-1
2.672080224E0,-1.120587587E-1,-2.855992317E-2,1.690340042E-1,2.048055888E-1
2.677055901E0,-1.115317345E-1,-4.652513564E-2,1.344156265E-1,1.807525289E-1
2.682031578E0,-9.227228165E-2,-4.554507136E-2,1.048698425E-1,1.469224672E-1
2.687007255E0,-5.913257599E-2,-3.997813165E-2,7.559871674E-2,1.039715275E-1
2.691982932E0,-5.016517639E-2,-4.410809278E-2,5.609035492E-2,8.722497742E-2
2.696958609E0,-3.177416325E-2,-2.926693857E-2,6.523704529E-2,7.824335896E-2
2.701934286E0,-4.039525986E-3,-1.465182006E-2,5.531597137E-2,5.736593319E-2
2.706909964E0,4.522323608E-3,-9.764045477E-3,4.547405243E-2,4.672983457E-2
2.711885641E0,1.321625710E-2,4.381418228E-3,4.519176483E-2,4.728807340E-2
2.716861318E0,2.679085732E-2,-6.873756647E-4,3.539276123E-2,4.439448241E-2
2.721836995E0,3.106248379E-2,3.680676222E-3,6.646156311E-3,3.197806545E-2
2.726812672E0,1.650679111E-2,-6.220862269E-3,1.857757568E-3,1.773765891E-2
2.731788349E0,1.652145386E-2,-1.123404503E-2,-2.191066742E-2,2.965197383E-2
2.736764026E0,1.193976402E-2,-1.139959693E-2,-4.075241089E-2,4.396894095E-2
2.741739703E0,2.638900280E-2,-6.757929921E-3,-3.569507599E-2,4.490197697E-2
2.746715380E0,4.066658020E-2,-6.903439760E-3,-3.067493439E-2,5.140408374E-2
2.751691057E0,2.628183365E-2,-2.138940990E-2,-3.518486023E-2,4.884891017E-2
2.756666734E0,2.631223202E-2,-2.620035410E-2,-1.592159271E-2,4.040159927E-2
2.761642411E0,1.684665680E-2,-2.622884512E-2,-3.480625153E-2,4.672512501E-2
2.766618089E0,7.410049438E-3,-2.610972524E-2,-1.079559326E-2,2.920909821E-2
2.771593766E0,1.234757900E-2,-2.593426406E-2,-1.237869263E-3,2.875032313E-2
2.776569443E0,7.748126984E-3,-2.581758797E-2,3.493309021E-3,2.718059102E-2
2.781545120E0,7.884263992E-3,-3.039921820E-2,3.441810608E-3,3.159303952E-2
2.786520797E0,8.070468903E-3,-2.064599097E-2,3.382682800E-3,2.242391478E-2
2.791496474E0,2.255177498E-2,-2.041986585E-2,-1.431465149E-3,3.045656856E-2
2.796472151E0,1.781606674E-2,-2.494414151E-2,-1.444816589E-3,3.068729256E-2
2.801447828E0,1.756131649E-2,-1.508285105E-2,-6.173133850E-3,2.395829323E-2
2.806423505E0,2.653837204E-3,-1.495426893E-2,-2.505302429E-2,2.929721894E-2
2.811399182E0,-3.245234489E-3,-1.973493397E-2,-1.196737289E-1,1.213334272E-1
2.816374859E0,-2.364611626E-2,-2.448193729E-2,-2.182178497E-1,2.208563651E-1
2.821350536E0,-5.840182304E-3,-1.452222466E-2,-1.782503128E-1,1.789362366E-1
2.826326214E0,1.682174206E-2,-9.036034346E-3,2.754116058E-2,3.351322797E-2
2.831301891E0,2.091598511E-2,1.074607670E-2,1.650629044E-1,1.667294785E-1
2.836277568E0,1.568472385E-2,1.105630398E-2,1.732120514E-1,1.742718198E-1
2.841253245E0,3.423833847E-2,2.050903440E-2,1.053256989E-1,1.126338633E-1
2.846228922E0,4.293704033E-2,2.951861918E-2,5.228424072E-2,7.381449816E-2
2.851204599E0,4.206609726E-2,1.930561662E-2,2.818012238E-2,5.418839976E-2
2.856180276E0,3.196001053E-2,1.868090034E-2,1.374244690E-2,3.948763296E-2
2.861155953E0,4.123938084E-2,-7.791072130E-4,4.133224487E-3,4.145331211E-2
2.866131630E0,1.745748520E-2,3.819063306E-3,-2.917385101E-2,3.421202445E-2
2.871107307E0,-1.092576981E-2,3.681600094E-3,-5.270195007E-2,5.394832867E-2
2.876082984E0,-1.558578014E-2,-1.254379749E-3,-8.074951172E-2,8.224945990E-2
2.881058661E0,-6.115078926E-3,7.993966341E-3,-8.005142212E-2,8.068164520E-2
2.886034339E0,-2.516305447E-2,7.719412446E-3,-3.662967682E-2,4.510545269E-2
2.891010016E0,-2.005529404E-2,2.175000310E-2,1.114654541E-2,3.161523254E-2
2.895985693E0,-2.903211117E-2,3.092136979E-2,5.375099182E-2,6.847016657E-2
2.900961370E0,-4.727756977E-2,3.991399705E-2,7.699108124E-2,9.877207275E-2
2.905937047E0,-5.587661266E-2,4.399320483E-2,7.629680634E-2,1.043014888E-1
2.910912724E0,-5.020964146E-2,3.374171257E-2,8.036422729E-2,1.005878735E-1
2.915888401E0,-5.893766880E-2,3.297024965E-2,7.966423035E-2,1.044369463E-1
2.920864078E0,-5.345118046E-2,3.690867126E-2,7.423591614E-2,9.864202934E-2
2.925839755E0,-6.235814095E-2,4.081422091E-2,6.886482239E-2,1.014726669E-1
2.930815432E0,-6.174504757E-2,3.998985887E-2,6.354331970E-2,9.720798933E-2
2.935791109E0,-5.174267292E-2,3.437265754E-2,4.878234863E-2,7.898418402E-2
2.940766786E0,-5.132055283E-2,4.299652576E-2,3.889465332E-2,7.742928662E-2
2.945742464E0,-2.726185322E-2,3.725183010E-2,4.809665680E-2,6.666480242E-2
2.950718141E0,-4.144155979E-2,2.194939554E-2,3.348922729E-2,5.762557754E-2
2.955693818E0,-1.756501198E-2,1.151683927E-2,-1.897907257E-2,2.830852218E-2
